_id,Operating Name,Category,Issued,Licence Address Line 1,city_std,latitude,longitude
21568,PATCHMON'S THAI DESSERTS AND MORE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2019-05-31,258 DUPONT ST,TORONTO,43.67499252367761,-79.40645331447193
21569,MAETRO SHAWRAMA,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2020-03-09,"236 SHERBOURNE ST, #5",TORONTO,,
21570,119 RIVER,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2016-03-10,119 RIVER ST,TORONTO,,
21571,BEAN AND PEARL,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2019-03-11,"28 BATHURST ST, #1-103",TORONTO,,
21572,ALLISON'S FINE FOODS,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2019-03-11,"780 BIRCHMOUNT RD, #6-7",TORONTO,,
21573,YAMCHOPS,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2019-03-12,"28 BATHURST ST, #3-122",TORONTO,,
21574,NUTRITION HOUSE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2020-03-12,"4700 KEELE ST, #27",TORONTO,,
21575,BROADVIEW MEDICAL PHARMACY,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2017-03-13,743 BROADVIEW AVE,TORONTO,,
21576,TAWOOK KING,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2018-03-13,335 YONGE ST,TORONTO,,
21577,SECOND CUP,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2018-03-13,"5150 YONGE ST, F8",TORONTO,,
21578,ALL IN ONE STOP CONVENIENCE STORE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2019-03-14,"880 ELLESMERE RD, #9",TORONTO,,
21579,241 PIZZA,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2017-03-15,451 PARLIAMENT ST,TORONTO,,
21580,AVOCA,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2018-03-15,176A HAMPTON AVE,TORONTO,,
21581,GATEWAY NEWSTANDS,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2011-03-16,"55 UNIVERSITY AVE, C-07",TORONTO,,
21582,IREN'S GROCERY,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2015-06-18,528 DUFFERIN ST,TORONTO,,
21583,SPICY BITE( GRILL AND SALAD)-TAKE OUT,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2018-03-16,"3001 MARKHAM RD, #14",TORONTO,,
21584,ROYAL YOUNG FRUIT MARKET,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,1995-03-17,1678 KINGSTON RD,TORONTO,,
21585,PRAIRIE GIRL BAKERY,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2011-03-17,"18 KING ST E, #106",TORONTO,,
21586,SHOPPERS DRUG MART,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2018-05-25,"3730 LAKE SHORE BLVD W, #102",TORONTO,,
21587,ROYAL CREST PHARMACY,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2008-03-18,3065 PHARMACY AVE,TORONTO,,
21588,TOASTA TEA SHOPPE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2019-03-18,2523 YONGE ST,TORONTO,,
21589,MOBERLY NATURAL FOODS,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2013-03-19,2044 DANFORTH AVE,TORONTO,,
21590,MORNINGSIDE MINI MART,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2013-09-18,283 MORNINGSIDE AVE,TORONTO,,
21591,NATIONAL SPORTS,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2016-08-12,1455 MCCOWAN RD,TORONTO,,
21592,RABBA FINE FOODS,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2019-03-18,4869 DUNDAS ST W,TORONTO,43.6503911208484,-79.527275377825
21593,ANNE GROCERY,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2008-11-19,362 GERRARD ST E,TORONTO,,
21594,SOUL CAFE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2017-03-20,23 DREWRY AVE,TORONTO,43.786900379077785,-79.41838242210028
21595,VITA-PLUS,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2018-08-16,"5140 YONGE ST, #102",TORONTO,,
21596,A BISKET A BASKET,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2003-03-21,91-95 FRONT ST E,TORONTO,,
21597,MAZAR'S KITCHEN,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2018-03-21,"707 DUNDAS ST W, #3C",TORONTO,,
21598,HAPPY CONVENIENCE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2019-12-03,"1468 VICTORIA PARK AVE, #2",TORONTO,,
21599,GARDEN GANGSTERS,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2019-03-22,"199 BAY ST, C220-C222",TORONTO,,
21600,WORLD VARIETY,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2021-04-02,1081 WESTON RD,TORONTO,,
21601,LITTLE CAESAR,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2016-10-13,"3560 LAKE SHORE BLVD W, #6",TORONTO,,
21602,BROADON PHARMACY,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,1980-03-25,607 GERRARD ST E,TORONTO,,
21603,PI CO.,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2019-03-25,"66 WELLINGTON ST W, S03",TORONTO,,
21604,SUSHI-Q SHEPPARD CENTRE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2019-03-28,"4841 YONGE ST, K242",TORONTO,,
21605,SHOPPERS DRUG MART,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2011-10-17,18 LOWER JARVIS ST,TORONTO,,
21606,CONTINENTAL NOODLES,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2007-03-28,1664 JANE ST,TORONTO,,
21607,ONE MEDICAL PHARMACY,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2018-03-28,"20 WYNFORD DR, #102",TORONTO,,
21608,INTERNATIONAL NEWS,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2016-03-29,941 PROGRESS AVE,TORONTO,,
21609,BUBBLE LEE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2019-09-15,576 YONGE ST,TORONTO,,
21610,SAM JAMES COFFEE BAR,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2017-03-30,"241 SPADINA AVE, #100",TORONTO,,
21611,SUSHI SHOP,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2014-03-31,"130 KING ST W, CU11",TORONTO,,
21612,BARBURRITO RESTAURANTS,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2017-03-31,"6464 YONGE ST, CRU 128",TORONTO,,
21613,THE SECOND CUP,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2019-03-31,"200 FRONT ST W, G007",TORONTO,,
21614,BIG MAO CHINA CATERING MANAGEMENT CO LTD,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2019-04-04,5423 YONGE ST,TORONTO,,
21615,GRECO,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2016-04-01,12 BLUE JAYS WAY,TORONTO,,
21616,SUSHI SHOP,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2017-03-31,"65 FRONT ST W, #010B",TORONTO,,
21617,OLLY FRESCO'S,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2019-04-02,"88 QUEENS QUAY W, #201",TORONTO,,
21618,DONUT MONSTER,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2019-04-02,"28 BATHURST ST, #1-104",TORONTO,,
21619,SUBWAY,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2015-04-03,"100 WELLINGTON ST W, WS12",TORONTO,,
21620,ELXR JUICE LAB,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2019-04-04,"40 KING ST W, C00116",TORONTO,,
21621,ELXR JUICE LAB,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2019-04-04,55 AVENUE RD,TORONTO,,
21622,WILLOWDALE VARIETY,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2019-10-31,184 PARKVIEW AVE,TORONTO,,
21623,OKA SUSHI,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2016-04-05,"123 QUEEN ST W, C42",TORONTO,,
21624,DAISY MART,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2017-04-05,42 TUXEDO CRT,TORONTO,,
21625,PENGUIN PICK-UP,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2019-04-05,68 ABELL ST,TORONTO,43.641894184744665,-79.42391374801132
21626,IMMAC,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2021-01-14,1466 KINGSTON RD,TORONTO,,
21627,KANESHI MARKET,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2017-04-06,1050 ALBION RD,TORONTO,43.73683948925179,-79.56447652438705
21628,H&G 168,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2017-04-06,"3730 KINGSTON RD, #1",TORONTO,,
21629,SHOPPERS DRUG MART,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2018-07-18,2528 BAYVIEW AVE,TORONTO,,
21630,JOSEPH'S NO FRILLS,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2007-11-05,4473 KINGSTON RD,TORONTO,,
21631,LAKESHORE VILLAGE FRUIT,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2015-04-07,2856 LAKE SHORE BLVD W,TORONTO,43.60140484508602,-79.50237382003864
21632,CANADIAN BIGABITE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2014-04-08,900 PROGRESS AVE,TORONTO,,
21633,SHOPPERS DRUG MART,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2010-03-12,1533 JANE ST,TORONTO,,
21634,MEGUMI SUSHI,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2017-06-13,20 RONCESVALLES AVE,TORONTO,,
21635,BULK BARN,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2002-07-16,"2625C WESTON RD, #37",TORONTO,,
21636,C & R TRADING,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2013-04-11,2774 KENNEDY RD,TORONTO,,
21637,ROSE'S CHESTER LTD,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2015-06-22,23 HOWARD ST,TORONTO,,
21638,CARIBBEAN CONNECTION CATERING,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2017-04-12,"8 WESTMORE DR, N12",TORONTO,,
21639,GUSTOSO PANINI,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2019-03-20,"2140 KIPLING AVE, #6",TORONTO,,
21640,GOLDEN WHEAT BAKERY AND PASTRY INC,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,1992-06-22,652 COLLEGE ST,TORONTO,43.65500637266723,-79.41598375738397
21641,BY JEN AND JAN,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2015-04-15,"16 SHEFFIELD ST, #8",TORONTO,,
21642,LAKESHORE CONVENIENCE STORE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2016-04-15,2539 LAKE SHORE BLVD W,TORONTO,43.6096703067914,-79.4902746918505
21643,VILLAGE MARKET,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2018-06-01,580 BLOOR ST W,TORONTO,43.6648733079963,-79.4124113315557
21644,MILKY'S,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2019-07-25,760 DUNDAS ST W,TORONTO,43.652135764922136,-79.40681504450893
21645,THE CORNER SMOKE & GIFT SHOP,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2006-03-01,467 COSBURN AVE,TORONTO,,
21646,KEW GARDEN VARIETY,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2010-03-25,1973 QUEEN ST E,TORONTO,,
21647,GATEWAY NEWSTANDS,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2015-04-16,"251 CONSUMERS RD, #210",TORONTO,,
21648,WEN SUSHI SHOP,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2021-02-06,"5510 YONGE ST, N1",TORONTO,,
21649,,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,1985-04-18,855 BROADVIEW AVE,TORONTO,,
21650,DECADENT DESSERTS,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2011-04-18,100 KING ST W,TORONTO,43.6486472337775,-79.3802636697669
21651,CHURRASQUEIRA BOM APETITE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2016-04-18,1176 THE QUEENSWAY,TORONTO,43.62205279762258,-79.52180730349394
21652,4LIFE NATURAL FOODS INC,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2016-01-16,210 AUGUSTA AVE,TORONTO,,
21653,CANARY & FOX,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2017-04-19,778 ANNETTE ST,TORONTO,43.65839613492053,-79.48751196762801
21654,THIRSTEA,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2019-05-24,632 BLOOR ST W,TORONTO,43.664385175139316,-79.41465666195627
21655,U-SAVE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2019-07-10,128 PRITCHARD AVE,TORONTO,43.6695418952904,-79.4928432414153
21656,H & H HEALTH FOODS CENTRE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2004-04-20,"567 YONGE ST, GROUND FL",TORONTO,,
21657,,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2010-04-20,100 KING ST W,TORONTO,43.6486472337775,-79.3802636697669
21658,SUBWAY SANDWICHES #61998,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2015-04-20,"1390 DON MILLS RD, A201",TORONTO,,
21659,ATHENS PASTRIES,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2015-04-21,"825 COXWELL AVE, MAIN",TORONTO,,
21660,SHAWARMA Q,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2014-04-22,"55 ST CLAIR AVE W, #104",TORONTO,,
21661,THAI EXPRESS,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2013-04-23,"40 KING ST W, #130",TORONTO,,
21662,SHOPPERS DRUG MART #867,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2017-04-21,620 KEELE ST,TORONTO,,
21663,IQ FOOD CO.,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2019-01-25,"4841-4881 YONGE ST, #118A",TORONTO,,
21664,BARRY'S BOOTCAMP,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2019-04-23,100 BLOOR ST W,TORONTO,43.669432553654644,-79.39078456957095
21665,TREATS,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2018-04-24,"142 KENDAL AVE, E142/143",TORONTO,,
21666,OMNI PALACE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2021-09-21,"4841-4881 YONGE ST, #118A",TORONTO,,
21667,BEGLEJ TRANS,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2017-12-04,"111 RYLANDER BLVD, POF",TORONTO,,
21668,LAVINGTON BAKERY,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2019-02-20,5 LAVINGTON DR,TORONTO,43.6904569817648,-79.56253630223028
21669,YOUNG AGE RESTAURANT & TAKE OUT,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2016-04-26,900 PROGRESS AVE,TORONTO,,
21670,REXALL/PHARMA PLUS PHARMACIES #8175,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2017-01-05,"401 YONGE ST, BSMT&FL1-2",TORONTO,,
21671,REXALL/PHARMA PLUS PHARMACIES #729,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2017-01-05,"5650 YONGE ST, #17",TORONTO,,
21672,REXALL/PHARMA PLUS PHARMACIES #38179,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2017-01-20,481 BLOOR ST W,TORONTO,43.6659241211862,-79.4074718149966
21673,DING DONG EXTOIC SWEET,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2017-04-26,"160 BALDWIN ST, #7A",TORONTO,,
21674,REXALL/PHARMA PLUS PHARMACIES #182,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2018-08-22,"50 BLOOR ST W, C28-29",TORONTO,,
21675,UNITED DRUG MART,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2019-01-11,"154 OSSINGTON AVE, MAIN",TORONTO,,
21676,PANTRY,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2019-04-26,"199 BAY ST, C174",TORONTO,,
21677,BLONDIES PIZZA,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2019-04-26,"199 BAY ST, C174",TORONTO,,
21678,GOOD KARMA (SIMCOE PLACE),TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2019-04-26,"200 FRONT ST W, FC007",TORONTO,,
21679,BLOOR MINI MART,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2016-04-27,1422 BLOOR ST W,TORONTO,43.6572939405709,-79.4477408113591
21680,NYU SNACKHUT,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2018-04-27,9 FINCH AVE E,TORONTO,,
21681,PARTY CITY,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2020-11-16,"39 ORFUS RD, D",TORONTO,,
21682,NUTRITION HOUSE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2017-04-28,"66 WELLINGTON ST W, #19",TORONTO,,
21683,REXALL/PHARMA PLUS PHARMACIES,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2019-11-13,48 YONGE ST,TORONTO,,
21684,PARTY CITY,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2020-11-16,160 NORTH QUEEN ST,TORONTO,43.6188232489044,-79.5566560244748
21685,PETITE THUET,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2009-04-28,1162 YONGE ST,TORONTO,,
21686,PETER'S FRESH FOOD MARKET,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2017-05-01,2862 KEELE ST,TORONTO,,
21687,MY CONVENIENCE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2018-05-01,"755 DUNDAS ST W, B",TORONTO,,
21688,PIK KWIK CONVENIENCE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2010-10-06,"793 DON MILLS RD, #6",TORONTO,,
21689,SUBWAY SANDWICHES,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2016-05-02,"220 YONGE ST, BOX137 FA3",TORONTO,,
21690,SEVEN LIVES TACOS Y MARISCOS,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2018-05-02,69 KENSINGTON AVE,TORONTO,,
21691,BIG TROUBLE PIZZA,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2017-08-03,"235 SPADINA AVE, #1",TORONTO,,
21692,PARTY CITY,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2020-11-16,1225 FINCH AVE W,TORONTO,43.7646930630836,-79.4855194438842
21693,FRETA FOOD & CONVENIENCE STORE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2019-05-06,1721 EGLINTON AVE W,TORONTO,43.696465088069765,-79.44680754527676
21694,RIVERTOWNE DELI,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2006-08-03,510 QUEEN ST E,TORONTO,,
21695,SPICY AROMA,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2017-10-05,675 LANSDOWNE AVE,TORONTO,,
21696,SAPORE PIZZA AND WINGS,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2018-07-16,"45 FOUR WINDS DR, G",TORONTO,,
21697,SIMPLY KITCHEN,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2020-07-22,"26 LEE CENTRE DR, #25",TORONTO,,
21698,OLLY FRESCO'S,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2018-05-10,"18 YORK ST, #200",TORONTO,,
21699,LA PAZ BATCHOY,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2015-09-09,360 WILSON AVE,TORONTO,43.736481519237415,-79.43833921463138
21700,MEDI CHOICE PHARMACY,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,1995-05-12,"842 GERRARD ST E, #2",TORONTO,,
21701,CASPIAN BAKERY,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2015-05-13,3003 SHEPPARD AVE E,TORONTO,,
21702,BASIR AZIZI BAKERY,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2019-05-13,553 MARKHAM RD,TORONTO,,
21703,NORTH POKE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2019-05-14,"120 ADELAIDE ST W, FC04",TORONTO,,
21704,FU YAO SUPERMARKET,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2009-05-15,"8 GREYSTONE WALK DR, A11",TORONTO,,
21705,UNIQUE BODYZ NUTRITION,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2018-05-15,"680 REXDALE BLVD, #23",TORONTO,,
21706,SHOPPERS DRUG MART,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2012-10-01,1500 ISLINGTON AVE,TORONTO,,
21707,SHOPPERS DRUG MART,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2012-11-10,"270 THE KINGSWAY, #70",TORONTO,,
21708,INS MARKET,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2018-05-16,"20 BAY ST, G108A",TORONTO,,
21709,COUSIN CAFE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2021-06-16,"8 GLEN WATFORD DR, G8",TORONTO,,
21710,FRESHCO,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2017-05-17,2440 DUNDAS ST W,TORONTO,43.65904732042709,-79.45328215630254
21711,PRIMO ESPRESSO BAR,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2018-05-17,"640 WILSON AVE, MAIN",TORONTO,,
21712,DOLLARAMA,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2009-05-11,3495 LAWRENCE AVE E,TORONTO,,
21713,HEALTHY PLANET-EAST SCARBOROUGH,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2016-05-18,3434 LAWRENCE AVE E,TORONTO,,
21714,RABBA FINE FOODS,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2020-12-21,"2125-2127 LAKE SHORE BLVD W, #7-8",TORONTO,,
21715,SUPER BAZAR,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2002-05-21,1505 BIRCHMOUNT RD,TORONTO,,
21716,LUCILE'S WEST INDIAN RESTAURANT AND GROCERIES,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2020-05-21,1344 KENNEDY RD,TORONTO,,
21717,SYNOMA,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2020-05-22,121 MONTEZUMA TRAIL,TORONTO,,
21718,JUGO JUICE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2017-05-23,"300 BOROUGH DR, #203A",TORONTO,,
21719,TANGREN FOOD STUDIO,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2019-03-12,"4465 SHEPPARD AVE E, #46",TORONTO,,
21720,JIAN'S FRUIT MARKET,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2006-05-25,"6 MIMICO AVE, #6A",TORONTO,,
21721,SUPER DISCOUNT SOURCE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2015-05-25,"3227 EGLINTON AVE E, #146",TORONTO,,
21722,QUESADA MEXICAN GRILL,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2014-06-18,"644 DIXON RD, A",TORONTO,,
21723,SUPER CONVENIENCE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2016-05-27,148 AVENUE RD,TORONTO,,
21724,ARAMARK CANADA,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2019-05-27,3050 LAWRENCE AVE E,TORONTO,,
21725,SHOPPERS DRUG MART,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2016-05-28,718 YONGE ST,TORONTO,,
21726,ELXR JUICE LAB,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2018-05-28,"2901 BAYVIEW AVE, #112",TORONTO,,
21727,INS MARKET,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2019-05-28,"333 EGLINTON AVE W, #2B",TORONTO,,
21728,BURRITO BOYZ,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2020-09-17,3355 BLOOR ST W,TORONTO,43.6449249686704,-79.5222979126908
21729,SHOPPERS DRUG MART #1498,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2016-06-10,"1285 YORK MILLS RD, BLDG A",TORONTO,,
21730,EDDYS MINI GROCERY STORE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2018-05-29,1826 ST CLAIR AVE W,TORONTO,43.67355897770425,-79.46295169143019
21731,NEW KOREA,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2019-05-30,"5661 STEELES AVE E, #4",TORONTO,,
21732,PANDA CHEF WOK AND SUSHI,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2020-03-02,"1077 WILSON AVE, #7",TORONTO,,
21733,ROYAL FOODLAND,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2005-02-01,"222 THE ESPLANADE, #101",TORONTO,,
21734,MANCHU WOK STORE # 2685,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2013-05-31,"2 BLOOR ST W, F05",TORONTO,,
21735,FAMILY FOOD FAIR,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2018-12-10,"1277 YORK MILLS RD, #10",TORONTO,,
21736,AZIZA CAFE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2019-05-30,870 COLLEGE ST,TORONTO,43.654049131986625,-79.42430322788553
21737,CARIBBEAN ISLANDS FRUIT CORNER,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2011-06-01,"1921 EGLINTON AVE E, #206",TORONTO,,
21738,UNCLE BILL GINSENG INT'L,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2004-06-02,"4438 SHEPPARD AVE E, #119",TORONTO,,
21739,MAIN SQUARE SMOKE & GIFT,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2009-11-09,2563 DANFORTH AVE,TORONTO,,
21740,NANTHA CATERS,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2014-11-06,"4915 STEELES AVE E, #2",TORONTO,,
21741,CINNAMON HUT,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2020-10-20,"820 MARKHAM RD, #4",TORONTO,,
21742,MIKE'S FISH MARKET,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2001-06-04,55 VANSCO RD,TORONTO,,
21743,DAOUD CORP,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2008-06-03,"3160 EGLINTON AVE E, #6",TORONTO,,
21744,KIBO SUSHI,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2017-10-13,"399 OLD ORCHARD GROVE, #1",TORONTO,,
21745,AZMI SHAWARMA & BIRYANI,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2018-08-30,3000 DANFORTH AVE,TORONTO,,
21746,CICI STORE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2019-06-05,"4750 YONGE ST, #145",TORONTO,,
